Original Query,ID,BM25 Score,SBERT Score,rating_signal,popularity_signal,recency_signal,genre_match,platform_match,Label,rating_boost,popularity_boost,recency_boost,predicted_score,Title,Genres,Platforms,Rating,Release_Date
Games with unique art styles like Okami,26134,12.755242899375837,0.0,0.0,0.0,,1,1,0,0,0,0,-0.5928081474828198,Evangelion Art,[],[],,TBD
Hardcore survival simulators with crafting elements,19970,10.612534916175116,0.0,0.0,0.0,,0,1,0,0,0,0,1.208002418496555,Erotic Dungeon Survival,[],[],,TBD
Hardcore survival simulators with crafting elements,26164,10.188701992321022,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,Car Physics Simulator,"['Indie', 'Racing', 'Simulator']",['Windows PC'],,"Jul 25, 2021"
Hardcore survival simulators with crafting elements,39985,10.480468683017332,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,Medieval Fantasy Survival Simulator,Adventure | Simulator,Windows PC,,"Feb 25, 2022"
Hardcore survival simulators with crafting elements,37518,17.639389239946773,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4400469653296218,Nonogram Survival,[],['Android'],,"Nov 13, 2016"
Hardcore survival simulators with crafting elements,25661,12.316412358357612,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.18699514575389198,Detonate,['Simulator'],['Windows PC'],,"Dec 31, 2009"
Hardcore survival simulators with crafting elements,7691,11.91303579386517,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0347576330295121,Colony Survival,"['Adventure', 'Indie', 'Simulator', 'Strategy']","['Windows PC', 'Mac', 'Linux']",3.1,"Jun 16, 2017"
Hardcore survival simulators with crafting elements,26845,0.0,0.5306349992752075,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Flight Simulation,['Simulator'],"['ZX Spectrum', 'Sinclair ZX81']",,"Dec 31, 1982"
Hardcore survival simulators with crafting elements,29346,0.0,0.5263386964797974,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Digital Combat Simulator: Black Shark,['Simulator'],['Windows PC'],,"May 01, 2009"
Hardcore survival simulators with crafting elements,35914,0.0,0.5173430442810059,0.0,0.0,0.0,1,0,0,0,0,0,-0.20030364228092082,Get Packed: Couch Chaos,['Simulator'],['Nintendo Switch'],,"Apr 28, 2022"
Hardcore survival simulators with crafting elements,28287,10.879265337221735,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Survival Kingdom,Indie | Strategy,Windows PC | Linux,,"Oct 13, 2016"
Hardest Souls-like games on PlayStation 5,4846,8.574076937602417,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.048875558699681,Extermination,"['Adventure', 'Shooter']",['PlayStation 2'],2.8,"Mar 08, 2001"
Hardest Souls-like games on PlayStation 5,37194,13.517486221753746,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6462714895681738,Soul Valley,"['Adventure', 'Indie']",['Windows PC'],,"Jul 25, 2019"
Hardest Souls-like games on PlayStation 5,33775,8.287777307634181,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,The World's Hardest Game 3D 2,Indie | Strategy,Windows PC,,"Dec 11, 2021"
Hardest Souls-like games on PlayStation 5,17916,8.10281411594742,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,A Game With a Kitty,Platform,Windows PC,,"Jun 24, 2005"
Hardest Souls-like games on PlayStation 5,6608,12.171399362391108,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Minecraft: PlayStation 4 Edition,Adventure,PlayStation 4,3.8,"Sep 04, 2014"
Hardest Souls-like games on PlayStation 5,6934,10.90552341127295,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,The World's Hardest Game,Adventure,Android | Web browser,2.2,"Mar 21, 2008"
Hardest Souls-like games on PlayStation 5,32883,10.760564481976344,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,The World's Hardest Game 3,Adventure | Arcade,Web browser,,"Jan 31, 2014"
Hardest Souls-like games on PlayStation 5,9929,0.0,0.5094183087348938,0.0,0.0,0.0,0,1,0,0,0,0,-0.29108584285572936,Touhou Chinyuuki: Hafling Hearts!!,['Adventure'],['PlayStation'],,"Nov 22, 1996"
Hardest Souls-like games on PlayStation 5,20119,0.0,0.5022984147071838,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,70's Robot Anime Geppy-X,,PlayStation,4.2,"May 27, 1999"
Hardest Souls-like games on PlayStation 5,5710,0.0,0.4606558978557586,0.0,0.0,0.0,0,1,0,0,0,0,-0.29108584285572936,Devilman,['Adventure'],['PlayStation'],2.8,"Apr 13, 2000"
Heavily modded RPGs for advanced players,37700,3.009456894762977,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.5550387378094971,Space RPG 3,['RPG'],['Android'],,"May 20, 2017"
Heavily modded RPGs for advanced players,7872,2.1789819804470567,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.48118613696094853,Book of Eos,Adventure | Indie | RPG,Windows PC,,"Mar 15, 2019"
Heavily modded RPGs for advanced players,5374,2.1789819804470567,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.48118613696094853,RPG in a Box,,Windows PC,,"May 11, 2022"
Heavily modded RPGs for advanced players,38703,0.0,0.3265905082225799,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Idle Berserker: Action RPG,['RPG'],"['Android', 'iOS']",,"Oct 07, 2022"
Heavily modded RPGs for advanced players,30681,0.0,0.3055879473686218,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Highway Acceleroid Booster,['Shooter'],['Windows PC'],,"Dec 31, 2019"
Heavily modded RPGs for advanced players,29618,8.042140537123236,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,Advanced Tactics Gold,Simulator | Strategy,Windows PC,,"Apr 12, 2011"
Heavily modded RPGs for advanced players,10220,4.076939022106565,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.2966107404503331,Little Master 2: Raikou no Kishi,RPG | Tactical,Game Boy,,"Mar 27, 1992"
Heavily modded RPGs for advanced players,24401,3.8057990440843183,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Nanoman,Platform,Web browser,,"Mar 21, 2017"
Heavily modded RPGs for advanced players,16848,3.773908390528808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Call of Duty: Advanced Warfare - Multiplayer,Shooter,Windows PC,,"Nov 04, 2014"
Heavily modded RPGs for advanced players,24287,9.566935023016528,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,JumpStart Advanced Kindergarten,['Point-and-Click'],['Windows PC'],2.0,"May 29, 2002"
High-rated indie roguelike deckbuilders,40898,7.149769281551929,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6100177715284247,Skeletris,['Strategy'],"['Windows PC', 'Mac', 'Linux']",2.6,"Jan 25, 2020"
High-rated indie roguelike deckbuilders,38534,7.149769281551929,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6100177715284247,Hydra Slayer,"['RPG', 'Strategy']","['Windows PC', 'Mac', 'Linux']",,"Mar 24, 2016"
High-rated indie roguelike deckbuilders,12387,7.149769281551929,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.6100177715284247,Blaster Bunny +,[],['Windows PC'],,"Nov 17, 2019"
High-rated indie roguelike deckbuilders,22529,13.299788565681109,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5706597465130209,Roguelike Simulator,['Adventure'],['Web browser'],,"Dec 09, 2019"
High-rated indie roguelike deckbuilders,35452,8.894934310740343,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,Active Soccer 2 DX,Arcade | Sport,PlayStation 4 | iOS | Xbox One | PlayStation Vita,,"Mar 30, 2016"
High-rated indie roguelike deckbuilders,14784,8.806567477195932,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.40641895703081754,High on Racing,Indie | Racing,Windows PC,,"May 25, 2015"
High-rated indie roguelike deckbuilders,15954,8.365414793035166,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.3301575238862436,HyperRogue,"['Indie', 'Puzzle']","['Windows PC', 'Android', 'Mac', 'Linux']",3.2,"May 03, 2012"
High-rated indie roguelike deckbuilders,36302,8.203686573218885,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3301575238862436,The Fighters Online,"['Adventure', 'Indie', 'Sport']",['Windows PC'],,"Aug 08, 2022"
High-rated indie roguelike deckbuilders,17278,7.999677737991506,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.3301575238862436,Grim Wanderings,"['Indie', 'RPG', 'Strategy']","['Windows PC', 'Mac', 'Linux']",,"Feb 27, 2018"
High-rated indie roguelike deckbuilders,21969,5.050542026381345,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,Conker's High Rule Tail,Adventure | RPG,SNES,,"Dec 31, 2017"
High-speed futuristic racers like Wipeout,29373,12.64359774390676,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.3491282420539332,Wipeout 64,Racing,Nintendo 64,2.8,"Nov 03, 1998"
High-speed futuristic racers like Wipeout,17925,12.630232675971175,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.3491282420539332,Wipeout Fusion,Racing,PlayStation 2,2.9,"Feb 08, 2002"
High-speed futuristic racers like Wipeout,38777,9.140055535659162,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.093022601158963,World of Speed,Racing | Simulator,Windows PC,,"Aug 22, 2017"
High-speed futuristic racers like Wipeout,14324,9.107779698957378,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1.093022601158963,Wipeout Pure: Gamma Pack,,PlayStation Portable,,"Jun 17, 2005"
High-speed futuristic racers like Wipeout,18758,9.028489145716554,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.093022601158963,Wipeout 3 Special Edition,Racing,PlayStation,4.0,"Jul 15, 2000"
High-speed futuristic racers like Wipeout,4570,10.455730864185194,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.7769927052233783,Rad Racer,"['Arcade', 'Racing']","['Arcade', 'NES', 'Family Computer (FAMICOM)']",2.9,"Aug 07, 1987"
High-speed futuristic racers like Wipeout,6828,10.440591635189245,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,High Hell,"['Indie', 'Shooter']","['Windows PC', 'Mac']",3.1,"Oct 23, 2017"
High-speed futuristic racers like Wipeout,6865,10.431155443348386,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7769927052233783,Ridge Racer 7,['Racing'],['PlayStation 3'],3.6,"Nov 11, 2006"
High-speed futuristic racers like Wipeout,3465,13.603311106357705,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0.6462714895681738,WipEout: Omega Collection,Racing,PlayStation 4 | PlayStation VR,3.6,"Jun 06, 2017"
High-speed futuristic racers like Wipeout,3139,15.62263446331121,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.6258688839924088,Wipeout HD,Racing,PlayStation 3,3.5,"Sep 25, 2008"
Highly replayable roguelikes for short sessions,9340,16.50363310696021,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.7949467681224903,Sheepy: A Short Adventure,"['Adventure', 'Indie', 'Platform']",['Windows PC'],,"May 26, 2023"
Highly replayable roguelikes for short sessions,3999,3.6399177039443193,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.7121285402570476,Eldritch,Adventure | Indie | RPG | Shooter,Windows PC | Mac | Linux,2.9,"Oct 21, 2013"
Highly replayable roguelikes for short sessions,22529,0.0,0.3548504114151001,0.0,0.0,0.0,0,0,0,0,0,0,0.5513882447830005,Roguelike Simulator,['Adventure'],['Web browser'],,"Dec 09, 2019"
Highly replayable roguelikes for short sessions,35309,0.0,0.3244428038597107,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Transfer,Adventure,Windows PC,,"Oct 13, 2017"
Highly replayable roguelikes for short sessions,38514,13.299789365681107,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.34612632153009504,Short Warp,[],['3DO Interactive Multiplayer'],,"Jan 15, 1996"
Highly replayable roguelikes for short sessions,8412,4.451383840069038,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2966107404503331,[HammerA] HammerTime !,,Windows PC,,"Nov 11, 2016"
Highly replayable roguelikes for short sessions,22938,6.200200771722487,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.07526767430098527,Frog Gift,"['Indie', 'Puzzle', 'Visual Novel']",['Windows PC'],,"May 07, 2022"
Highly replayable roguelikes for short sessions,21678,6.200200771722487,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.07526767430098527,Fucker Gamer Scum Get Stabbed,Indie | Platform,Windows PC,1.8,"Nov 05, 2014"
Highly replayable roguelikes for short sessions,8740,5.21590314525234,0.0,0.0,0.0,,0,1,2,0,0,0,0.060706270257226774,Rocks and ravens,['Puzzle'],[],,TBD
Highly replayable roguelikes for short sessions,14403,6.200200771722487,0.0,0.0,0.0,0.0,1,0,1,0,0,0,-0.12401960351090141,"For I, the Moon",[],"['Windows PC', 'Mac', 'Linux', 'Web browser']",,"Apr 23, 2017"
Historical strategy games set in medieval times,29416,12.650169120744296,0.0,0.0,0.0,0.0,0,0,3,0,0,0,1.3491282420539332,Medieval Games,Adventure,Wii,1.1,"Oct 13, 2009"
Historical strategy games set in medieval times,27277,10.337025225397714,0.0,0.0,0.0,,1,1,3,0,0,0,1.208002418496555,European War 7: Medieval,['Strategy'],[],,TBD
Historical strategy games set in medieval times,27478,14.25904850662932,0.0,0.0,0.0,0.0,0,0,2,0,0,0,1.0044670648031746,Medieval Engineers,Indie | Simulator | Strategy,Windows PC,2.5,"Feb 19, 2015"
Historical strategy games set in medieval times,38694,13.176953996222863,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.8588378611438432,Going Medieval,Indie | RPG | Simulator | Strategy,Windows PC,3.5,"Jun 01, 2021"
Historical strategy games set in medieval times,9329,10.525828561218551,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.7769927052233783,Medieval Kingdom Wars,Indie | Simulator | Strategy,Windows PC,,"Jun 09, 2017"
Historical strategy games set in medieval times,17376,13.353748096356965,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6462714895681738,Wargasm,Racing | Real Time Strategy | Shooter | Strategy,Windows PC,,"Dec 31, 1998"
Historical strategy games set in medieval times,35549,15.320303628036548,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0.6258688839924088,Fantasia Medieval,"['Adventure', 'Simulator', 'Strategy']","['Windows PC', 'Linux']",,"Oct 14, 2022"
Historical strategy games set in medieval times,22589,12.880365762100135,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6113274874421951,Time Defenders,"['RPG', 'Strategy']","['Android', 'iOS']",,"Aug 26, 2021"
Historical strategy games set in medieval times,26151,12.525103594792146,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Afrika Korps vs Desert Rats,Real Time Strategy | Strategy,Windows PC,,"Apr 05, 2004"
Historical strategy games set in medieval times,32498,0.0,0.6587796211242676,0.0,0.0,0.0,0,0,3,0,0,0,0.4494237098956326,1066,Strategy,Web browser,,"May 26, 2009"
How to find hidden gem strategy RPGs,32534,0.0,0.57814621925354,0.0,0.0,0.0,0,0,0,0,0,0,0.9734644314287318,SD Gundam: Emotional Jam,Strategy,WonderSwan,,"Jun 27, 1999"
How to find hidden gem strategy RPGs,29289,7.83606131638149,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5914412428465903,Castle Crush: Epic Strategy Game,"['Strategy', 'Turn Based Strategy']","['Android', 'iOS']",1.6,"Nov 09, 2016"
How to find hidden gem strategy RPGs,9738,0.0,0.6597214937210083,0.0,0.0,0.0,0,0,0,0,0,0,0.4494237098956326,GemCraft Chapter One: The Forgotten,Strategy,Windows PC,,"Jun 08, 2006"
How to find hidden gem strategy RPGs,25467,0.0,0.5760363340377808,0.0,0.0,0.0,0,0,0,0,0,0,0.3421234840177185,R-Type Command,Strategy,PlayStation Portable,3.0,"Jun 06, 2008"
How to find hidden gem strategy RPGs,26151,5.9696271840724,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.19593068242233352,Afrika Korps vs Desert Rats,Real Time Strategy | Strategy,Windows PC,,"Apr 05, 2004"
How to find hidden gem strategy RPGs,17376,6.35611096382402,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1674592160870605,Wargasm,Racing | Real Time Strategy | Shooter | Strategy,Windows PC,,"Dec 31, 1998"
How to find hidden gem strategy RPGs,40927,0.0,0.5953730940818787,0.0,0.0,0.0,1,0,0,0,0,0,-0.00983298124300487,Pajama Sam's Games to Play on Any Day,['Strategy'],['Windows PC'],2.8,"Dec 06, 2001"
How to find hidden gem strategy RPGs,18319,5.304619497276451,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.07727819361504973,Removed,,Web browser,,"Sep 27, 2014"
How to find hidden gem strategy RPGs,33799,5.298201321078548,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.07727819361504973,Stranger,"['Real Time Strategy', 'Strategy']",['Windows PC'],,"Nov 30, 2007"
How to find hidden gem strategy RPGs,11398,7.918017588346468,0.0,0.0,0.0,0.0,1,0,0,0,0,0,-0.0822939423607979,Achikaps,['Strategy'],['Android'],,"Dec 20, 2016"
How to find the scariest VR horror games,5093,16.767842158889025,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Pavlov VR,Indie | Shooter,SteamVR | Oculus Quest 2 | Playstation VR2,3.7,"Feb 27, 2017"
How to find the scariest VR horror games,29651,16.474500247346246,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7949467681224903,Grandpa - The Horror Game,['Indie'],['Windows PC'],1.9,"Sep 28, 2018"
How to find the scariest VR horror games,19206,15.331509968347342,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,VTOL VR,Indie | Simulator,SteamVR,4.1,"Aug 03, 2017"
How to find the scariest VR horror games,35211,15.153373633479571,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6258688839924088,Prime Horror II,['Indie'],['Windows PC'],,"Nov 05, 2022"
How to find the scariest VR horror games,14547,9.510986904807467,0.0,0.0,0.0,,1,1,0,0,0,0,0.5437382374611062,Verge,[],[],,TBD
How to find the scariest VR horror games,38204,13.437171635069811,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.421738064585248,Neuro Horror,[],['Windows PC'],,"Oct 06, 2022"
How to find the scariest VR horror games,33017,11.75483285100167,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0347576330295121,Groaning Steel,"['Arcade', 'Racing']",['Windows PC'],,"Jun 29, 2019"
How to find the scariest VR horror games,17158,10.762530209748222,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26507605474973933,Pirate Flight VR,Arcade | Racing,PlayStation VR,,"May 01, 2018"
How to find the scariest VR horror games,33263,0.0,0.4619101881980896,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,The Hunger: Games Ensemble,['Indie'],['Windows PC'],,"Nov 03, 2020"
How to find the scariest VR horror games,7716,0.0,0.4080781936645508,0.0,0.0,0.0,0,0,0,0,0,0,-0.29108584285572936,Meatly's Storage World,Indie,Windows PC,1.9,"Jan 23, 2023"
Indie games featuring pixel-art cyberpunk themes,6483,19.59348056022141,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9118978317891633,Art Sqool,Adventure | Indie | Platform | Simulator,Windows PC | Mac | Nintendo Switch,2.3,"Feb 05, 2019"
Indie games featuring pixel-art cyberpunk themes,36302,10.357328046488147,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,The Fighters Online,"['Adventure', 'Indie', 'Sport']",['Windows PC'],,"Aug 08, 2022"
Indie games featuring pixel-art cyberpunk themes,13808,10.337100484861825,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8890346397021163,Pixel Hunter,"['Adventure', 'Platform', 'Shooter']","['Windows PC', 'Android', 'Mac', 'Linux', 'iOS', 'Nintendo 3DS', 'Windows Phone', 'PlayStation Vita', 'New Nintendo 3DS']",,"Feb 28, 2014"
Indie games featuring pixel-art cyberpunk themes,37900,10.072940096387454,0.0,0.0,0.0,,0,1,0,0,0,0,0.6213541922736397,Pixel Puzzle,[],[],,TBD
Indie games featuring pixel-art cyberpunk themes,29987,10.072940096387454,0.0,0.0,0.0,,0,1,0,0,0,0,0.6213541922736397,Pixel Pirates,[],[],,TBD
Indie games featuring pixel-art cyberpunk themes,8104,10.072940096387454,0.0,0.0,0.0,,0,1,0,0,0,0,0.6213541922736397,Pixel Origin,[],[],,TBD
Indie games featuring pixel-art cyberpunk themes,35452,11.499921940691827,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6055010984733459,Active Soccer 2 DX,Arcade | Sport,PlayStation 4 | iOS | Xbox One | PlayStation Vita,,"Mar 30, 2016"
Indie games featuring pixel-art cyberpunk themes,37664,12.469038393052664,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.45224494007447447,Socxel | Pixel Soccer,"['Indie', 'Simulator', 'Sport']",['Windows PC'],,"Jan 30, 2017"
Indie games featuring pixel-art cyberpunk themes,17582,9.391680096164237,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2512587969929645,Pixel Force: Halo,"['Platform', 'Shooter']",['Windows PC'],2.4,"Jan 18, 2011"
Indie games featuring pixel-art cyberpunk themes,35514,12.291266061751172,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Pixel Adventure,['Adventure'],"['Windows PC', 'Mac']",,"Jun 13, 2021"
Kid-friendly Switch games for family play,16036,19.182410774907147,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.9124148847780706,Play-Yan,[],['Game Boy Advance'],,"Dec 31, 2005"
Kid-friendly Switch games for family play,5756,14.035029529488565,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8404695805915561,Minecraft: Nintendo Switch Edition,Adventure | Simulator | Strategy,Nintendo Switch,3.7,"May 11, 2017"
Kid-friendly Switch games for family play,26294,27.13463236621934,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7089144723407282,Bingo for Nintendo Switch,Puzzle,Nintendo Switch,,"Mar 15, 2018"
Kid-friendly Switch games for family play,14604,14.487118671073388,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.5627626168936,Nintendo PowerFest '94,[],['SNES'],,"Dec 31, 1994"
Kid-friendly Switch games for family play,3109,0.0,0.3275367021560669,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Tetris DS,['Puzzle'],['Nintendo DS'],4.1,"Mar 20, 2006"
Kid-friendly Switch games for family play,36341,0.0,0.3043947219848633,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,PictureBook Games: The Royal Bluff,['Quiz/Trivia'],['Nintendo DSi'],,"Sep 16, 2009"
Kid-friendly Switch games for family play,30484,0.0,0.2992286384105682,0.0,0.0,0.0,0,0,0,0,0,0,0.48118613696094853,Mario Party-e,"['Arcade', 'Puzzle']",['Game Boy Advance'],2.0,"Feb 18, 2003"
Kid-friendly Switch games for family play,15903,13.895898711255152,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.46237021280270063,AngerForce: Reloaded for Nintendo Switch,"['Adventure', 'Arcade', 'RPG', 'Shooter']",['Nintendo Switch'],,"Mar 31, 2019"
Kid-friendly Switch games for family play,38451,12.053190712771064,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.02824779973799605,Switch 'N' Shoot,"['Arcade', 'Indie', 'Shooter']","['Windows PC', 'Mac', 'Linux', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']",3.1,"Oct 17, 2016"
Kid-friendly Switch games for family play,35632,11.90830736579374,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0347576330295121,Tetra for Nintendo Switch: International Edition,Adventure | Puzzle,Nintendo Switch,,"Oct 14, 2021"
Lighthearted sandbox games for creative building,6583,7.444828144875795,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.8899611030569712,Game Room,"['Arcade', 'Simulator']","['Windows PC', 'Xbox 360']",1.9,"Mar 24, 2010"
Lighthearted sandbox games for creative building,35394,7.931502483513225,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5914412428465903,That Smiling Game,Indie | Point-and-Click,Web browser,,"Mar 08, 2020"
